comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance,acc_x,acc_y,acc_z,rotor_steps
threading,514.5204076766968,land,1021.6113969798323,30.374965,130.96017966666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,515.1364195346832,land,1021.6042721892636,30.374964666666667,130.960179,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,515.769278049469,land,1021.5722479277401,30.3749645,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,516.4358861446381,land,1021.6122882763646,30.374963666666666,130.96017833333335,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,517.2375113964081,land,1021.5601768951634,30.374963333333334,130.96017833333335,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,517.87890625,land,1021.5525147406197,30.374963666666666,130.9601795,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,518.4694983959198,land,1021.5601602400668,30.374964,130.9601795,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,518.9336440563202,land,1021.5621064102411,30.374964,130.9601795,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,519.3976974487305,land,1021.5621231114045,30.374964,130.9601795,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,519.8702547550201,land,1021.5415995609623,30.374965,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,520.5368573665619,land,1021.5946186422357,30.374964833333333,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,521.1528441905975,land,1021.5891526951044,30.3749645,130.9601785,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,521.6338407993317,land,1021.5891526951044,30.3749645,130.9601785,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,522.3088762760162,land,1021.5994313532512,30.374964666666667,130.96017883333334,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,523.0514445304871,land,1021.6075136653299,30.3749645,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,523.7939989566803,land,1021.6095266220124,30.374964833333333,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,524.528244972229,land,1021.619521291597,30.3749655,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,525.1610090732574,land,1021.6178947584499,30.3749655,130.96017866666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,525.9288716316223,land,1021.2748184913315,30.374965333333332,130.96017833333335,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,526.6208264827728,land,1022.4304769817916,30.374961,130.96017283333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,527.2284109592438,land,1022.92721587608,30.374961,130.96017283333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,527.8781242370605,land,1023.4163708343366,30.374931333333333,130.9601425,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,528.5194175243378,land,1023.782330383578,30.374877,130.96009433333333,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,529.2282564640045,land,1024.3415300614827,30.374852666666666,130.96005816666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,530.0298545360565,land,1025.0709210916573,30.374829666666667,130.95999316666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,530.8315088748932,land,1025.689765358316,30.374829666666667,130.95999316666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,531.5909330844879,land,1025.5751340725988,30.374829666666667,130.95999316666666,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,532.2912886142731,land,1025.5751340725988,30.374761833333334,130.95990916666668,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,533.0929048061371,land,1025.5751340725988,30.374758666666665,130.95991116666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,533.8777611255646,land,1025.5751340725988,30.3747585,130.95991166666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,534.5105366706848,land,1025.5751340725988,30.3747585,130.95991166666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,535.1434144973755,land,1025.5751340725988,30.374758833333335,130.959912,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,535.7594065666199,land,1025.5751340725988,30.374759,130.95991216666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,536.4091517925262,land,1025.5751340725988,30.374759166666667,130.95991233333334,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,537.134831905365,deployment,1025.5751340725988,30.374759166666667,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,537.7929911613464,deployment,1025.5751340725988,30.374759166666667,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,538.4428141117096,deployment,1025.5751340725988,30.374759166666667,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,539.1009593009949,deployment,1025.5751340725988,30.374759166666667,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,539.8605146408081,deployment,1025.5751340725988,30.374759333333333,130.95991266666667,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,540.5944805145264,deployment,1025.5751340725988,30.374759333333333,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,541.2442786693573,deployment,1025.5751340725988,30.3747595,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,541.7336413860321,deployment,1025.5751340725988,30.3747595,130.9599125,-1,-1,-1,,-1,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,542.1893100738525,deployment,1025.5751340725988,30.3747595,130.9599125,40,40,-1,,2.712547779083252,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,542.8896715641022,deployment,1025.5751340725988,30.374759666666666,130.959913,0,0,-1,,2.712547779083252,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,543.5225412845612,deployment,1025.5751340725988,30.374759833333332,130.959913,0,0,-1,,2.712547779083252,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,544.1216530799866,deployment,1025.5751340725988,30.374759666666666,130.959913,0,0,-1,,12.899041175842285,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,544.8389074802399,deployment,1025.5751340725988,30.374759666666666,130.9599135,0,0,-1,,12.899041175842285,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,545.4970889091492,deployment,1025.5751340725988,30.374759666666666,130.9599135,0,0,-1,,12.899041175842285,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,546.0877668857574,deployment,1025.5751340725988,30.374759833333332,130.9599135,0,0,-1,,7.9045891761779785,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,546.8134698867798,deployment,1025.5751340725988,30.374759833333332,130.95991366666667,0,0,-1,,7.9045891761779785,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,547.4716258049011,deployment,1025.5751340725988,30.374760333333334,130.95991533333333,40,40,-1,,4.429042339324951,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,548.1635892391205,deployment,1025.5751340725988,30.374760333333334,130.9599155,0,0,-1,,4.429042339324951,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,548.7964298725128,deployment,1025.5751340725988,30.3747605,130.95991583333333,0,0,-1,,4.429042339324951,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
duty-40-40,549.2738282680511,deployment,1025.5751340725988,30.3747605,130.959916,40,40,-1,,2.070128917694092,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,549.9862008094788,deployment,1025.5751340725988,30.374760666666667,130.95991616666666,0,0,-1,,2.070128917694092,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,550.7878262996674,deployment,1025.5751340725988,30.374760666666667,130.95991733333332,0,0,-1,,2.070128917694092,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,551.505099773407,deployment,1025.5751340725988,30.374760666666667,130.95991783333332,0,0,-1,,2.7338266372680664,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,552.3067665100098,deployment,1025.5751340725988,30.374760666666667,130.95991783333332,0,0,-1,,2.7338266372680664,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,553.0239548683167,deployment,1025.5751340725988,30.374760833333333,130.9599195,40,40,-1,,2.7247071266174316,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,553.7327635288239,deployment,1025.5751340725988,30.374760833333333,130.95991983333334,0,0,-1,,2.7247071266174316,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,554.5344004631042,deployment,1025.5751340725988,30.374760666666667,130.95992033333334,0,0,-1,,2.7247071266174316,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,555.1757166385651,deployment,1025.5751340725988,30.374760666666667,130.9599205,0,0,-1,,2.4065375328063965,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,555.9604754447937,deployment,1025.5751340725988,30.374760666666667,130.95992166666667,0,0,-1,,2.4065375328063965,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,556.719893693924,deployment,1025.5751340725988,30.374760833333333,130.95992183333334,40,40,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,557.4824271202087,deployment,1025.5751340725988,30.374760666666667,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,558.285591840744,deployment,1025.5751340725988,30.374760833333333,130.9599225,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,558.9644284248352,deployment,1025.5751340725988,30.374761,130.95992283333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,559.4960479736328,deployment,1025.5751340725988,30.374761,130.959923,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,560.0445244312286,deployment,1025.5751340725988,30.374761166666666,130.95992316666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,560.8461480140686,deployment,1025.5751340725988,30.374761333333332,130.95992333333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,561.5718667507172,deployment,1025.5751340725988,30.374761333333332,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,562.305958032608,deployment,1025.5751340725988,30.3747615,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,562.9135546684265,deployment,1025.5751340725988,30.3747615,130.959924,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,563.4620132446289,deployment,1025.5751340725988,30.374762333333333,130.95991733333332,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,564.2638564109802,deployment,1025.5751340725988,30.374762666666665,130.95991566666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,565.0653026103973,deployment,1025.5751340725988,30.374762666666665,130.95991566666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,565.7319858074188,deployment,1025.5751340725988,30.374765,130.95991566666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,566.3563432693481,deployment,1025.5751340725988,30.3747685,130.95991716666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,566.9891862869263,deployment,1025.5751340725988,30.3747685,130.95991716666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,567.7148766517639,deployment,1025.5751340725988,30.374771333333335,130.95991666666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,568.415239572525,deployment,1025.5751340725988,30.374774,130.9599165,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,568.8962614536285,deployment,1025.5751340725988,30.3747755,130.95991616666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,569.5291037559509,deployment,1025.5751340725988,30.374776666666666,130.959916,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,570.1619596481323,deployment,1025.5751340725988,30.374777666666667,130.959916,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,570.9299199581146,deployment,1025.5751340725988,30.374778833333334,130.95991566666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,571.7314624786377,deployment,1025.5751340725988,30.374779166666666,130.95991583333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,572.5330941677094,deployment,1025.5751340725988,30.374779833333335,130.95991566666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,573.3347063064575,deployment,1025.5751340725988,30.374780666666666,130.95991583333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,574.1363461017609,deployment,1025.5751340725988,30.374780666666666,130.95991583333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,574.8029487133026,deployment,1025.5751340725988,30.3747815,130.95991616666666,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,575.4443507194519,deployment,1025.5751340725988,30.374781833333333,130.9599165,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,576.0096409320831,deployment,1025.5751340725988,30.374782,130.959917,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,576.5918614864349,deployment,1025.5751340725988,30.37478266666667,130.95991783333332,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,577.1488485336304,deployment,1025.5751340725988,30.374783,130.9599185,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,577.6128973960876,deployment,1025.5751340725988,30.374783,130.9599185,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,578.2288820743561,deployment,1025.5751340725988,30.374783666666666,130.95992016666668,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,578.8617408275604,deployment,1025.5751340725988,30.374784166666668,130.95992116666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,579.6633729934692,deployment,1025.5751340725988,30.374784333333334,130.95992183333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,580.4649980068207,deployment,1025.5751340725988,30.374784333333334,130.95992266666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,581.2666146755219,deployment,1025.5751340725988,30.374784666666667,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,581.9416897296906,deployment,1025.5751340725988,30.374784666666667,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,582.6420645713806,deployment,1025.5751340725988,30.374784666666667,130.959924,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,583.2749466896057,deployment,1025.5751340725988,30.374784833333333,130.95992433333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,583.9584221839905,deployment,1025.5751340725988,30.374785,130.9599245,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,584.4225032329559,deployment,1025.5751340725988,30.374785,130.9599245,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,584.8866415023804,deployment,1025.5751340725988,30.374785,130.9599245,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,585.4182281494141,deployment,1025.5751340725988,30.374784833333333,130.95992466666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,586.2198424339294,deployment,1025.5751340725988,30.374784833333333,130.95992466666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,587.0214693546295,deployment,1025.5751340725988,30.374784833333333,130.95992466666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,587.7303228378296,deployment,1025.5751340725988,30.374784833333333,130.9599245,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,588.3717544078827,deployment,1025.5751340725988,30.374785,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,588.9875757694244,deployment,1025.5751340725988,30.374785166666666,130.959924,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,589.7132568359375,deployment,1025.5751340725988,30.374785166666666,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,590.4727137088776,deployment,1025.5751340725988,30.374785166666666,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,591.1308648586273,deployment,1025.5751340725988,30.374785166666666,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,591.7637391090393,deployment,1025.5751340725988,30.3747855,130.95992333333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,592.5485079288483,deployment,1025.5751340725988,30.374785833333334,130.95992333333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,593.3416826725006,deployment,1025.5751340725988,30.3747865,130.95992316666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,593.9408149719238,deployment,1025.5751340725988,30.3747865,130.959923,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,594.4048864841461,deployment,1025.5751340725988,30.3747865,130.959923,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,594.8689949512482,deployment,1025.5751340725988,30.3747865,130.9599225,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,595.3837456703186,deployment,1025.5751340725988,30.3747865,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,596.0165884494781,deployment,1025.5751340725988,30.3747865,130.95992216666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,596.6494808197021,deployment,1025.5751340725988,30.374786666666665,130.959922,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,597.2823376655579,deployment,1025.5751340725988,30.374786666666665,130.95992183333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,598.0839865207672,deployment,1025.5751340725988,30.374786666666665,130.95992183333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,598.8855810165405,deployment,1025.5751340725988,30.3747865,130.95992183333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,599.4593961238861,deployment,1025.5751340725988,30.3747865,130.959922,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,599.9572222232819,deployment,1025.5751340725988,30.3747865,130.95992216666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,600.6744730472565,deployment,1025.5751340725988,30.374786333333333,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,601.3243250846863,deployment,1025.5751340725988,30.3747865,130.9599225,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,601.8052017688751,deployment,1025.5751340725988,30.3747865,130.9599225,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,602.4633567333221,deployment,1025.5751340725988,30.374785666666668,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,603.2481081485748,deployment,1025.5751340725988,30.37478533333333,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,603.9907009601593,deployment,1025.5751340725988,30.374785,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,604.7079451084137,deployment,1025.5751340725988,30.374784833333333,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,605.5095663070679,deployment,1025.5751340725988,30.374784833333333,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,606.3111913204193,deployment,1025.5751340725988,30.374784833333333,130.95992233333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,607.0622193813324,deployment,1025.5751340725988,30.374784833333333,130.9599225,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,607.8131790161133,deployment,1025.5751340725988,30.374784666666667,130.95992266666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,608.5389513969421,deployment,1025.5751340725988,30.3747845,130.95992266666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,609.1717841625214,deployment,1025.5751340725988,30.3747845,130.95992266666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,609.8046052455902,deployment,1025.5751340725988,30.3747845,130.95992283333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,610.445912361145,deployment,1025.5751340725988,30.374784333333334,130.95992283333334,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,611.2475216388702,deployment,1025.5751340725988,30.374784333333334,130.95992316666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,612.0491418838501,deployment,1025.5751340725988,30.374784333333334,130.95992316666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,612.6314129829407,deployment,1025.5751340725988,30.3747845,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,613.1123924255371,deployment,1025.5751340725988,30.3747845,130.9599235,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,613.6946103572845,deployment,1025.5751340725988,30.3747845,130.95992366666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,614.3275017738342,deployment,1025.5751340725988,30.3747845,130.95992366666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,614.9603428840637,deployment,1025.5751340725988,30.3747845,130.95992366666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,615.5931994915009,deployment,1025.5751340725988,30.3747845,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,616.2260541915894,deployment,1025.5751340725988,30.3747845,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,617.0108394622803,deployment,1025.5751340725988,30.374784333333334,130.95992366666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,617.8124878406525,deployment,1025.5751340725988,30.374784333333334,130.95992366666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,618.5465981960297,deployment,1025.5751340725988,30.3747845,130.95992383333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,619.0950741767883,deployment,1025.5751340725988,30.3747845,130.959924,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,619.6604208946228,deployment,1025.5751340725988,30.3747845,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,620.293331861496,deployment,1025.5751340725988,30.3747845,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,620.9514484405518,deployment,1025.5751340725988,30.374784166666668,130.95992433333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,621.7530853748322,deployment,1025.5751340725988,30.374784166666668,130.95992433333333,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,622.5546967983246,deployment,1025.5751340725988,30.374783666666666,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,623.2466621398926,deployment,1025.5751340725988,30.3747835,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,623.8795003890991,deployment,1025.5751340725988,30.374783166666667,130.959924,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,624.5039150714874,deployment,1025.5751340725988,30.374783,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
threading,625.1199250221252,deployment,1025.5751340725988,30.374783,130.95992416666667,0,0,-1,,2.4116039276123047,-0.08887803686973507,-0.006348431204981077,1.235258210230741,0
